datetime,num_orders,day_of_week,hour,lag_2,lag_4,lag_6,lag_8,lag_10,lag_12,rolling_mean
2018-05-25 23:00:00,152,4,23,146.0,129.0,80.0,56.0,76.0,74.0,134.2
2018-05-26 00:00:00,166,5,0,176.0,148.0,72.0,121.0,73.0,56.0,150.2
2018-05-26 01:00:00,158,5,1,152.0,146.0,129.0,80.0,56.0,76.0,157.6
2018-05-26 02:00:00,174,5,2,166.0,176.0,148.0,72.0,121.0,73.0,159.6
2018-05-26 03:00:00,136,5,3,158.0,152.0,146.0,129.0,80.0,56.0,165.2
2018-05-26 04:00:00,101,5,4,174.0,166.0,176.0,148.0,72.0,121.0,157.2
2018-05-26 05:00:00,34,5,5,136.0,158.0,152.0,146.0,129.0,80.0,147.0
2018-05-26 06:00:00,7,5,6,101.0,174.0,166.0,176.0,148.0,72.0,120.6
2018-05-26 07:00:00,35,5,7,34.0,136.0,158.0,152.0,146.0,129.0,90.4
2018-05-26 08:00:00,84,5,8,7.0,101.0,174.0,166.0,176.0,148.0,62.6
2018-05-26 09:00:00,89,5,9,35.0,34.0,136.0,158.0,152.0,146.0,52.2
2018-05-26 10:00:00,80,5,10,84.0,7.0,101.0,174.0,166.0,176.0,49.8
2018-05-26 11:00:00,77,5,11,89.0,35.0,34.0,136.0,158.0,152.0,59.0
2018-05-26 12:00:00,32,5,12,80.0,84.0,7.0,101.0,174.0,166.0,73.0
2018-05-26 13:00:00,80,5,13,77.0,89.0,35.0,34.0,136.0,158.0,72.4
2018-05-26 14:00:00,94,5,14,32.0,80.0,84.0,7.0,101.0,174.0,71.6
2018-05-26 15:00:00,99,5,15,80.0,77.0,89.0,35.0,34.0,136.0,72.6
2018-05-26 16:00:00,101,5,16,94.0,32.0,80.0,84.0,7.0,101.0,76.4
2018-05-26 17:00:00,55,5,17,99.0,80.0,77.0,89.0,35.0,34.0,81.2
2018-05-26 18:00:00,52,5,18,101.0,94.0,32.0,80.0,84.0,7.0,85.8
2018-05-26 19:00:00,75,5,19,55.0,99.0,80.0,77.0,89.0,35.0,80.2
2018-05-26 20:00:00,85,5,20,52.0,101.0,94.0,32.0,80.0,84.0,76.4
2018-05-26 21:00:00,94,5,21,75.0,55.0,99.0,80.0,77.0,89.0,73.6
2018-05-26 22:00:00,75,5,22,85.0,52.0,101.0,94.0,32.0,80.0,72.2
2018-05-26 23:00:00,76,5,23,94.0,75.0,55.0,99.0,80.0,77.0,76.2
2018-05-27 00:00:00,123,6,0,75.0,85.0,52.0,101.0,94.0,32.0,81.0
2018-05-27 01:00:00,73,6,1,76.0,94.0,75.0,55.0,99.0,80.0,90.6
2018-05-27 02:00:00,106,6,2,123.0,75.0,85.0,52.0,101.0,94.0,88.2
2018-05-27 03:00:00,68,6,3,73.0,76.0,94.0,75.0,55.0,99.0,90.6
2018-05-27 04:00:00,85,6,4,106.0,123.0,75.0,85.0,52.0,101.0,89.2
2018-05-27 05:00:00,51,6,5,68.0,73.0,76.0,94.0,75.0,55.0,91.0
2018-05-27 06:00:00,6,6,6,85.0,106.0,123.0,75.0,85.0,52.0,76.6
2018-05-27 07:00:00,12,6,7,51.0,68.0,73.0,76.0,94.0,75.0,63.2
2018-05-27 08:00:00,57,6,8,6.0,85.0,106.0,123.0,75.0,85.0,44.4
2018-05-27 09:00:00,68,6,9,12.0,51.0,68.0,73.0,76.0,94.0,42.2
2018-05-27 10:00:00,77,6,10,57.0,6.0,85.0,106.0,123.0,75.0,38.8
2018-05-27 11:00:00,42,6,11,68.0,12.0,51.0,68.0,73.0,76.0,44.0
2018-05-27 12:00:00,40,6,12,77.0,57.0,6.0,85.0,106.0,123.0,51.2
2018-05-27 13:00:00,62,6,13,42.0,68.0,12.0,51.0,68.0,73.0,56.8
2018-05-27 14:00:00,88,6,14,40.0,77.0,57.0,6.0,85.0,106.0,57.8
2018-05-27 15:00:00,81,6,15,62.0,42.0,68.0,12.0,51.0,68.0,61.8
2018-05-27 16:00:00,100,6,16,88.0,40.0,77.0,57.0,6.0,85.0,62.6
2018-05-27 17:00:00,63,6,17,81.0,62.0,42.0,68.0,12.0,51.0,74.2
2018-05-27 18:00:00,37,6,18,100.0,88.0,40.0,77.0,57.0,6.0,78.8
2018-05-27 19:00:00,84,6,19,63.0,81.0,62.0,42.0,68.0,12.0,73.8
2018-05-27 20:00:00,78,6,20,37.0,100.0,88.0,40.0,77.0,57.0,73.0
2018-05-27 21:00:00,77,6,21,84.0,63.0,81.0,62.0,42.0,68.0,72.4
2018-05-27 22:00:00,111,6,22,78.0,37.0,100.0,88.0,40.0,77.0,67.8
2018-05-27 23:00:00,113,6,23,77.0,84.0,63.0,81.0,62.0,42.0,77.4
2018-05-28 00:00:00,157,0,0,111.0,78.0,37.0,100.0,88.0,40.0,92.6
2018-05-28 01:00:00,78,0,1,113.0,77.0,84.0,63.0,81.0,62.0,107.2
2018-05-28 02:00:00,186,0,2,157.0,111.0,78.0,37.0,100.0,88.0,107.2
2018-05-28 03:00:00,155,0,3,78.0,113.0,77.0,84.0,63.0,81.0,129.0
2018-05-28 04:00:00,107,0,4,186.0,157.0,111.0,78.0,37.0,100.0,137.8
2018-05-28 05:00:00,28,0,5,155.0,78.0,113.0,77.0,84.0,63.0,136.6
2018-05-28 06:00:00,9,0,6,107.0,186.0,157.0,111.0,78.0,37.0,110.8
2018-05-28 07:00:00,27,0,7,28.0,155.0,78.0,113.0,77.0,84.0,97.0
2018-05-28 08:00:00,70,0,8,9.0,107.0,186.0,157.0,111.0,78.0,65.2
2018-05-28 09:00:00,96,0,9,27.0,28.0,155.0,78.0,113.0,77.0,48.2
2018-05-28 10:00:00,107,0,10,70.0,9.0,107.0,186.0,157.0,111.0,46.0
2018-05-28 11:00:00,121,0,11,96.0,27.0,28.0,155.0,78.0,113.0,61.8
2018-05-28 12:00:00,65,0,12,107.0,70.0,9.0,107.0,186.0,157.0,84.2
2018-05-28 13:00:00,68,0,13,121.0,96.0,27.0,28.0,155.0,78.0,91.8
2018-05-28 14:00:00,89,0,14,65.0,107.0,70.0,9.0,107.0,186.0,91.4
2018-05-28 15:00:00,97,0,15,68.0,121.0,96.0,27.0,28.0,155.0,90.0
2018-05-28 16:00:00,97,0,16,89.0,65.0,107.0,70.0,9.0,107.0,88.0
2018-05-28 17:00:00,96,0,17,97.0,68.0,121.0,96.0,27.0,28.0,83.2
2018-05-28 18:00:00,40,0,18,97.0,89.0,65.0,107.0,70.0,9.0,89.4
2018-05-28 19:00:00,87,0,19,96.0,97.0,68.0,121.0,96.0,27.0,83.8
2018-05-28 20:00:00,67,0,20,40.0,97.0,89.0,65.0,107.0,70.0,83.4
2018-05-28 21:00:00,90,0,21,87.0,96.0,97.0,68.0,121.0,96.0,77.4
2018-05-28 22:00:00,84,0,22,67.0,40.0,97.0,89.0,65.0,107.0,76.0
2018-05-28 23:00:00,61,0,23,90.0,87.0,96.0,97.0,68.0,121.0,73.6
2018-05-29 00:00:00,78,1,0,84.0,67.0,40.0,97.0,89.0,65.0,77.8
2018-05-29 01:00:00,74,1,1,61.0,90.0,87.0,96.0,97.0,68.0,76.0
2018-05-29 02:00:00,80,1,2,78.0,84.0,67.0,40.0,97.0,89.0,77.4
2018-05-29 03:00:00,61,1,3,74.0,61.0,90.0,87.0,96.0,97.0,75.4
2018-05-29 04:00:00,40,1,4,80.0,78.0,84.0,67.0,40.0,97.0,70.8
2018-05-29 05:00:00,32,1,5,61.0,74.0,61.0,90.0,87.0,96.0,66.6
2018-05-29 06:00:00,4,1,6,40.0,80.0,78.0,84.0,67.0,40.0,57.4
2018-05-29 07:00:00,26,1,7,32.0,61.0,74.0,61.0,90.0,87.0,43.4
2018-05-29 08:00:00,61,1,8,4.0,40.0,80.0,78.0,84.0,67.0,32.6
2018-05-29 09:00:00,74,1,9,26.0,32.0,61.0,74.0,61.0,90.0,32.6
2018-05-29 10:00:00,70,1,10,61.0,4.0,40.0,80.0,78.0,84.0,39.4
2018-05-29 11:00:00,51,1,11,74.0,26.0,32.0,61.0,74.0,61.0,47.0
2018-05-29 12:00:00,95,1,12,70.0,61.0,4.0,40.0,80.0,78.0,56.4
2018-05-29 13:00:00,69,1,13,51.0,74.0,26.0,32.0,61.0,74.0,70.2
2018-05-29 14:00:00,43,1,14,95.0,70.0,61.0,4.0,40.0,80.0,71.8
2018-05-29 15:00:00,74,1,15,69.0,51.0,74.0,26.0,32.0,61.0,65.6
2018-05-29 16:00:00,107,1,16,43.0,95.0,70.0,61.0,4.0,40.0,66.4
2018-05-29 17:00:00,70,1,17,74.0,69.0,51.0,74.0,26.0,32.0,77.6
2018-05-29 18:00:00,67,1,18,107.0,43.0,95.0,70.0,61.0,4.0,72.6
2018-05-29 19:00:00,57,1,19,70.0,74.0,69.0,51.0,74.0,26.0,72.2
2018-05-29 20:00:00,54,1,20,67.0,107.0,43.0,95.0,70.0,61.0,75.0
2018-05-29 21:00:00,77,1,21,57.0,70.0,74.0,69.0,51.0,74.0,71.0
2018-05-29 22:00:00,61,1,22,54.0,67.0,107.0,43.0,95.0,70.0,65.0
2018-05-29 23:00:00,115,1,23,77.0,57.0,70.0,74.0,69.0,51.0,63.2
2018-05-30 00:00:00,93,2,0,61.0,54.0,67.0,107.0,43.0,95.0,72.8
2018-05-30 01:00:00,65,2,1,115.0,77.0,57.0,70.0,74.0,69.0,80.0
2018-05-30 02:00:00,91,2,2,93.0,61.0,54.0,67.0,107.0,43.0,82.2
2018-05-30 03:00:00,44,2,3,65.0,115.0,77.0,57.0,70.0,74.0,85.0
2018-05-30 04:00:00,45,2,4,91.0,93.0,61.0,54.0,67.0,107.0,81.6
2018-05-30 05:00:00,56,2,5,44.0,65.0,115.0,77.0,57.0,70.0,67.6
2018-05-30 06:00:00,13,2,6,45.0,91.0,93.0,61.0,54.0,67.0,60.2
2018-05-30 07:00:00,8,2,7,56.0,44.0,65.0,115.0,77.0,57.0,49.8
2018-05-30 08:00:00,63,2,8,13.0,45.0,91.0,93.0,61.0,54.0,33.2
2018-05-30 09:00:00,81,2,9,8.0,56.0,44.0,65.0,115.0,77.0,37.0
2018-05-30 10:00:00,77,2,10,63.0,13.0,45.0,91.0,93.0,61.0,44.2
2018-05-30 11:00:00,73,2,11,81.0,8.0,56.0,44.0,65.0,115.0,48.4
2018-05-30 12:00:00,82,2,12,77.0,63.0,13.0,45.0,91.0,93.0,60.4
2018-05-30 13:00:00,89,2,13,73.0,81.0,8.0,56.0,44.0,65.0,75.2
2018-05-30 14:00:00,56,2,14,82.0,77.0,63.0,13.0,45.0,91.0,80.4
2018-05-30 15:00:00,59,2,15,89.0,73.0,81.0,8.0,56.0,44.0,75.4
2018-05-30 16:00:00,106,2,16,56.0,82.0,77.0,63.0,13.0,45.0,71.8
2018-05-30 17:00:00,88,2,17,59.0,89.0,73.0,81.0,8.0,56.0,78.4
2018-05-30 18:00:00,53,2,18,106.0,56.0,82.0,77.0,63.0,13.0,79.6
2018-05-30 19:00:00,102,2,19,88.0,59.0,89.0,73.0,81.0,8.0,72.4
2018-05-30 20:00:00,98,2,20,53.0,106.0,56.0,82.0,77.0,63.0,81.6
2018-05-30 21:00:00,115,2,21,102.0,88.0,59.0,89.0,73.0,81.0,89.4
2018-05-30 22:00:00,79,2,22,98.0,53.0,106.0,56.0,82.0,77.0,91.2
2018-05-30 23:00:00,85,2,23,115.0,102.0,88.0,59.0,89.0,73.0,89.4
2018-05-31 00:00:00,137,3,0,79.0,98.0,53.0,106.0,56.0,82.0,95.8
2018-05-31 01:00:00,61,3,1,85.0,115.0,102.0,88.0,59.0,89.0,102.8
2018-05-31 02:00:00,101,3,2,137.0,79.0,98.0,53.0,106.0,56.0,95.4
2018-05-31 03:00:00,92,3,3,61.0,85.0,115.0,102.0,88.0,59.0,92.6
2018-05-31 04:00:00,142,3,4,101.0,137.0,79.0,98.0,53.0,106.0,95.2
2018-05-31 05:00:00,48,3,5,92.0,61.0,85.0,115.0,102.0,88.0,106.6
2018-05-31 06:00:00,6,3,6,142.0,101.0,137.0,79.0,98.0,53.0,88.8
2018-05-31 07:00:00,17,3,7,48.0,92.0,61.0,85.0,115.0,102.0,77.8
2018-05-31 08:00:00,71,3,8,6.0,142.0,101.0,137.0,79.0,98.0,61.0
2018-05-31 09:00:00,91,3,9,17.0,48.0,92.0,61.0,85.0,115.0,56.8
2018-05-31 10:00:00,73,3,10,71.0,6.0,142.0,101.0,137.0,79.0,46.6
2018-05-31 11:00:00,88,3,11,91.0,17.0,48.0,92.0,61.0,85.0,51.6
2018-05-31 12:00:00,65,3,12,73.0,71.0,6.0,142.0,101.0,137.0,68.0
2018-05-31 13:00:00,70,3,13,88.0,91.0,17.0,48.0,92.0,61.0,77.6
2018-05-31 14:00:00,77,3,14,65.0,73.0,71.0,6.0,142.0,101.0,77.4
2018-05-31 15:00:00,71,3,15,70.0,88.0,91.0,17.0,48.0,92.0,74.6
2018-05-31 16:00:00,101,3,16,77.0,65.0,73.0,71.0,6.0,142.0,74.2
2018-05-31 17:00:00,80,3,17,71.0,70.0,88.0,91.0,17.0,48.0,76.8
2018-05-31 18:00:00,36,3,18,101.0,77.0,65.0,73.0,71.0,6.0,79.8
2018-05-31 19:00:00,62,3,19,80.0,71.0,70.0,88.0,91.0,17.0,73.0
2018-05-31 20:00:00,75,3,20,36.0,101.0,77.0,65.0,73.0,71.0,70.0
2018-05-31 21:00:00,107,3,21,62.0,80.0,71.0,70.0,88.0,91.0,70.8
2018-05-31 22:00:00,93,3,22,75.0,36.0,101.0,77.0,65.0,73.0,72.0
2018-05-31 23:00:00,129,3,23,107.0,62.0,80.0,71.0,70.0,88.0,74.6
2018-06-01 00:00:00,118,4,0,93.0,75.0,36.0,101.0,77.0,65.0,93.2
2018-06-01 01:00:00,77,4,1,129.0,107.0,62.0,80.0,71.0,70.0,104.4
2018-06-01 02:00:00,111,4,2,118.0,93.0,75.0,36.0,101.0,77.0,104.8
2018-06-01 03:00:00,132,4,3,77.0,129.0,107.0,62.0,80.0,71.0,105.6
2018-06-01 04:00:00,65,4,4,111.0,118.0,93.0,75.0,36.0,101.0,113.4
2018-06-01 05:00:00,50,4,5,132.0,77.0,129.0,107.0,62.0,80.0,100.6
2018-06-01 06:00:00,22,4,6,65.0,111.0,118.0,93.0,75.0,36.0,87.0
2018-06-01 07:00:00,27,4,7,50.0,132.0,77.0,129.0,107.0,62.0,76.0
2018-06-01 08:00:00,115,4,8,22.0,65.0,111.0,118.0,93.0,75.0,59.2
2018-06-01 09:00:00,92,4,9,27.0,50.0,132.0,77.0,129.0,107.0,55.8
2018-06-01 10:00:00,93,4,10,115.0,22.0,65.0,111.0,118.0,93.0,61.2
2018-06-01 11:00:00,124,4,11,92.0,27.0,50.0,132.0,77.0,129.0,69.8
2018-06-01 12:00:00,69,4,12,93.0,115.0,22.0,65.0,111.0,118.0,90.2
2018-06-01 13:00:00,85,4,13,124.0,92.0,27.0,50.0,132.0,77.0,98.6
2018-06-01 14:00:00,48,4,14,69.0,93.0,115.0,22.0,65.0,111.0,92.6
2018-06-01 15:00:00,46,4,15,85.0,124.0,92.0,27.0,50.0,132.0,83.8
2018-06-01 16:00:00,72,4,16,48.0,69.0,93.0,115.0,22.0,65.0,74.4
2018-06-01 17:00:00,103,4,17,46.0,85.0,124.0,92.0,27.0,50.0,64.0
2018-06-01 18:00:00,60,4,18,72.0,48.0,69.0,93.0,115.0,22.0,70.8
2018-06-01 19:00:00,44,4,19,103.0,46.0,85.0,124.0,92.0,27.0,65.8
2018-06-01 20:00:00,73,4,20,60.0,72.0,48.0,69.0,93.0,115.0,65.0
2018-06-01 21:00:00,106,4,21,44.0,103.0,46.0,85.0,124.0,92.0,70.4
2018-06-01 22:00:00,124,4,22,73.0,60.0,72.0,48.0,69.0,93.0,77.2
2018-06-01 23:00:00,100,4,23,106.0,44.0,103.0,46.0,85.0,124.0,81.4
2018-06-02 00:00:00,186,5,0,124.0,73.0,60.0,72.0,48.0,69.0,89.4
2018-06-02 01:00:00,87,5,1,100.0,106.0,44.0,103.0,46.0,85.0,117.8
2018-06-02 02:00:00,126,5,2,186.0,124.0,73.0,60.0,72.0,48.0,120.6
2018-06-02 03:00:00,85,5,3,87.0,100.0,106.0,44.0,103.0,46.0,124.6
2018-06-02 04:00:00,95,5,4,126.0,186.0,124.0,73.0,60.0,72.0,116.8
2018-06-02 05:00:00,44,5,5,85.0,87.0,100.0,106.0,44.0,103.0,115.8
2018-06-02 06:00:00,25,5,6,95.0,126.0,186.0,124.0,73.0,60.0,87.4
2018-06-02 07:00:00,26,5,7,44.0,85.0,87.0,100.0,106.0,44.0,75.0
2018-06-02 08:00:00,58,5,8,25.0,95.0,126.0,186.0,124.0,73.0,55.0
2018-06-02 09:00:00,78,5,9,26.0,44.0,85.0,87.0,100.0,106.0,49.6
2018-06-02 10:00:00,85,5,10,58.0,25.0,95.0,126.0,186.0,124.0,46.2
2018-06-02 11:00:00,59,5,11,78.0,26.0,44.0,85.0,87.0,100.0,54.4
2018-06-02 12:00:00,52,5,12,85.0,58.0,25.0,95.0,126.0,186.0,61.2
2018-06-02 13:00:00,53,5,13,59.0,78.0,26.0,44.0,85.0,87.0,66.4
2018-06-02 14:00:00,69,5,14,52.0,85.0,58.0,25.0,95.0,126.0,65.4
2018-06-02 15:00:00,66,5,15,53.0,59.0,78.0,26.0,44.0,85.0,63.6
2018-06-02 16:00:00,97,5,16,69.0,52.0,85.0,58.0,25.0,95.0,59.8
2018-06-02 17:00:00,48,5,17,66.0,53.0,59.0,78.0,26.0,44.0,67.4
2018-06-02 18:00:00,43,5,18,97.0,69.0,52.0,85.0,58.0,25.0,66.6
2018-06-02 19:00:00,47,5,19,48.0,66.0,53.0,59.0,78.0,26.0,64.6
2018-06-02 20:00:00,56,5,20,43.0,97.0,69.0,52.0,85.0,58.0,60.2
2018-06-02 21:00:00,78,5,21,47.0,48.0,66.0,53.0,59.0,78.0,58.2
2018-06-02 22:00:00,78,5,22,56.0,43.0,97.0,69.0,52.0,85.0,54.4
2018-06-02 23:00:00,84,5,23,78.0,47.0,48.0,66.0,53.0,59.0,60.4
2018-06-03 00:00:00,107,6,0,78.0,56.0,43.0,97.0,69.0,52.0,68.6
2018-06-03 01:00:00,61,6,1,84.0,78.0,47.0,48.0,66.0,53.0,80.6
2018-06-03 02:00:00,55,6,2,107.0,78.0,56.0,43.0,97.0,69.0,81.6
2018-06-03 03:00:00,97,6,3,61.0,84.0,78.0,47.0,48.0,66.0,77.0
2018-06-03 04:00:00,70,6,4,55.0,107.0,78.0,56.0,43.0,97.0,80.8
2018-06-03 05:00:00,27,6,5,97.0,61.0,84.0,78.0,47.0,48.0,78.0
2018-06-03 06:00:00,14,6,6,70.0,55.0,107.0,78.0,56.0,43.0,62.0
2018-06-03 07:00:00,24,6,7,27.0,97.0,61.0,84.0,78.0,47.0,52.6
2018-06-03 08:00:00,52,6,8,14.0,70.0,55.0,107.0,78.0,56.0,46.4
2018-06-03 09:00:00,57,6,9,24.0,27.0,97.0,61.0,84.0,78.0,37.4
2018-06-03 10:00:00,53,6,10,52.0,14.0,70.0,55.0,107.0,78.0,34.8
2018-06-03 11:00:00,44,6,11,57.0,24.0,27.0,97.0,61.0,84.0,40.0
2018-06-03 12:00:00,87,6,12,53.0,52.0,14.0,70.0,55.0,107.0,46.0
2018-06-03 13:00:00,77,6,13,44.0,57.0,24.0,27.0,97.0,61.0,58.6
2018-06-03 14:00:00,68,6,14,87.0,53.0,52.0,14.0,70.0,55.0,63.6
2018-06-03 15:00:00,70,6,15,77.0,44.0,57.0,24.0,27.0,97.0,65.8
2018-06-03 16:00:00,90,6,16,68.0,87.0,53.0,52.0,14.0,70.0,69.2
2018-06-03 17:00:00,65,6,17,70.0,77.0,44.0,57.0,24.0,27.0,78.4
2018-06-03 18:00:00,45,6,18,90.0,68.0,87.0,53.0,52.0,14.0,74.0
2018-06-03 19:00:00,64,6,19,65.0,70.0,77.0,44.0,57.0,24.0,67.6
2018-06-03 20:00:00,52,6,20,45.0,90.0,68.0,87.0,53.0,52.0,66.8
2018-06-03 21:00:00,76,6,21,64.0,65.0,70.0,77.0,44.0,57.0,63.2
2018-06-03 22:00:00,90,6,22,52.0,45.0,90.0,68.0,87.0,53.0,60.4
2018-06-03 23:00:00,124,6,23,76.0,64.0,65.0,70.0,77.0,44.0,65.4
2018-06-04 00:00:00,176,0,0,90.0,52.0,45.0,90.0,68.0,87.0,81.2
2018-06-04 01:00:00,69,0,1,124.0,76.0,64.0,65.0,70.0,77.0,103.6
2018-06-04 02:00:00,133,0,2,176.0,90.0,52.0,45.0,90.0,68.0,107.0
2018-06-04 03:00:00,115,0,3,69.0,124.0,76.0,64.0,65.0,70.0,118.4
2018-06-04 04:00:00,85,0,4,133.0,176.0,90.0,52.0,45.0,90.0,123.4
2018-06-04 05:00:00,39,0,5,115.0,69.0,124.0,76.0,64.0,65.0,115.6
2018-06-04 06:00:00,18,0,6,85.0,133.0,176.0,90.0,52.0,45.0,88.2
2018-06-04 07:00:00,20,0,7,39.0,115.0,69.0,124.0,76.0,64.0,78.0
2018-06-04 08:00:00,57,0,8,18.0,85.0,133.0,176.0,90.0,52.0,55.4
2018-06-04 09:00:00,112,0,9,20.0,39.0,115.0,69.0,124.0,76.0,43.8
2018-06-04 10:00:00,88,0,10,57.0,18.0,85.0,133.0,176.0,90.0,49.2
2018-06-04 11:00:00,103,0,11,112.0,20.0,39.0,115.0,69.0,124.0,59.0
2018-06-04 12:00:00,71,0,12,88.0,57.0,18.0,85.0,133.0,176.0,76.0
2018-06-04 13:00:00,69,0,13,103.0,112.0,20.0,39.0,115.0,69.0,86.2
2018-06-04 14:00:00,86,0,14,71.0,88.0,57.0,18.0,85.0,133.0,88.6
2018-06-04 15:00:00,52,0,15,69.0,103.0,112.0,20.0,39.0,115.0,83.4
2018-06-04 16:00:00,84,0,16,86.0,71.0,88.0,57.0,18.0,85.0,76.2
2018-06-04 17:00:00,88,0,17,52.0,69.0,103.0,112.0,20.0,39.0,72.4
2018-06-04 18:00:00,47,0,18,84.0,86.0,71.0,88.0,57.0,18.0,75.8
2018-06-04 19:00:00,36,0,19,88.0,52.0,69.0,103.0,112.0,20.0,71.4
2018-06-04 20:00:00,80,0,20,47.0,84.0,86.0,71.0,88.0,57.0,61.4
2018-06-04 21:00:00,75,0,21,36.0,88.0,52.0,69.0,103.0,112.0,67.0
2018-06-04 22:00:00,92,0,22,80.0,47.0,84.0,86.0,71.0,88.0,65.2
2018-06-04 23:00:00,73,0,23,75.0,36.0,88.0,52.0,69.0,103.0,66.0
2018-06-05 00:00:00,89,1,0,92.0,80.0,47.0,84.0,86.0,71.0,71.2
2018-06-05 01:00:00,47,1,1,73.0,75.0,36.0,88.0,52.0,69.0,81.8
2018-06-05 02:00:00,81,1,2,89.0,92.0,80.0,47.0,84.0,86.0,75.2
2018-06-05 03:00:00,49,1,3,47.0,73.0,75.0,36.0,88.0,52.0,76.4
2018-06-05 04:00:00,43,1,4,81.0,89.0,92.0,80.0,47.0,84.0,67.8
2018-06-05 05:00:00,76,1,5,49.0,47.0,73.0,75.0,36.0,88.0,61.8
2018-06-05 06:00:00,24,1,6,43.0,81.0,89.0,92.0,80.0,47.0,59.2
2018-06-05 07:00:00,6,1,7,76.0,49.0,47.0,73.0,75.0,36.0,54.6
2018-06-05 08:00:00,58,1,8,24.0,43.0,81.0,89.0,92.0,80.0,39.6
2018-06-05 09:00:00,66,1,9,6.0,76.0,49.0,47.0,73.0,75.0,41.4
2018-06-05 10:00:00,91,1,10,58.0,24.0,43.0,81.0,89.0,92.0,46.0
2018-06-05 11:00:00,57,1,11,66.0,6.0,76.0,49.0,47.0,73.0,49.0
2018-06-05 12:00:00,59,1,12,91.0,58.0,24.0,43.0,81.0,89.0,55.6
2018-06-05 13:00:00,33,1,13,57.0,66.0,6.0,76.0,49.0,47.0,66.2
2018-06-05 14:00:00,55,1,14,59.0,91.0,58.0,24.0,43.0,81.0,61.2
2018-06-05 15:00:00,69,1,15,33.0,57.0,66.0,6.0,76.0,49.0,59.0
2018-06-05 16:00:00,113,1,16,55.0,59.0,91.0,58.0,24.0,43.0,54.6
2018-06-05 17:00:00,78,1,17,69.0,33.0,57.0,66.0,6.0,76.0,65.8
2018-06-05 18:00:00,60,1,18,113.0,55.0,59.0,91.0,58.0,24.0,69.6
2018-06-05 19:00:00,33,1,19,78.0,69.0,33.0,57.0,66.0,6.0,75.0
2018-06-05 20:00:00,66,1,20,60.0,113.0,55.0,59.0,91.0,58.0,70.6
2018-06-05 21:00:00,81,1,21,33.0,78.0,69.0,33.0,57.0,66.0,70.0
2018-06-05 22:00:00,57,1,22,66.0,60.0,113.0,55.0,59.0,91.0,63.6
2018-06-05 23:00:00,102,1,23,81.0,33.0,78.0,69.0,33.0,57.0,59.4
2018-06-06 00:00:00,123,2,0,57.0,66.0,60.0,113.0,55.0,59.0,67.8
2018-06-06 01:00:00,54,2,1,102.0,81.0,33.0,78.0,69.0,33.0,85.8
2018-06-06 02:00:00,90,2,2,123.0,57.0,66.0,60.0,113.0,55.0,83.4
2018-06-06 03:00:00,82,2,3,54.0,102.0,81.0,33.0,78.0,69.0,85.2
2018-06-06 04:00:00,55,2,4,90.0,123.0,57.0,66.0,60.0,113.0,90.2
2018-06-06 05:00:00,24,2,5,82.0,54.0,102.0,81.0,33.0,78.0,80.8
2018-06-06 06:00:00,12,2,6,55.0,90.0,123.0,57.0,66.0,60.0,61.0
2018-06-06 07:00:00,47,2,7,24.0,82.0,54.0,102.0,81.0,33.0,52.6
2018-06-06 08:00:00,83,2,8,12.0,55.0,90.0,123.0,57.0,66.0,44.0
2018-06-06 09:00:00,83,2,9,47.0,24.0,82.0,54.0,102.0,81.0,44.2
2018-06-06 10:00:00,82,2,10,83.0,12.0,55.0,90.0,123.0,57.0,49.8
2018-06-06 11:00:00,73,2,11,83.0,47.0,24.0,82.0,54.0,102.0,61.4
2018-06-06 12:00:00,72,2,12,82.0,83.0,12.0,55.0,90.0,123.0,73.6
2018-06-06 13:00:00,65,2,13,73.0,83.0,47.0,24.0,82.0,54.0,78.6
2018-06-06 14:00:00,67,2,14,72.0,82.0,83.0,12.0,55.0,90.0,75.0
2018-06-06 15:00:00,65,2,15,65.0,73.0,83.0,47.0,24.0,82.0,71.8
2018-06-06 16:00:00,99,2,16,67.0,72.0,82.0,83.0,12.0,55.0,68.4
2018-06-06 17:00:00,66,2,17,65.0,65.0,73.0,83.0,47.0,24.0,73.6
2018-06-06 18:00:00,50,2,18,99.0,67.0,72.0,82.0,83.0,12.0,72.4
2018-06-06 19:00:00,84,2,19,66.0,65.0,65.0,73.0,83.0,47.0,69.4
2018-06-06 20:00:00,99,2,20,50.0,99.0,67.0,72.0,82.0,83.0,72.8
2018-06-06 21:00:00,89,2,21,84.0,66.0,65.0,65.0,73.0,83.0,79.6
2018-06-06 22:00:00,75,2,22,99.0,50.0,99.0,67.0,72.0,82.0,77.6
2018-06-06 23:00:00,48,2,23,89.0,84.0,66.0,65.0,65.0,73.0,79.4
2018-06-07 00:00:00,156,3,0,75.0,99.0,50.0,99.0,67.0,72.0,79.0
2018-06-07 01:00:00,100,3,1,48.0,89.0,84.0,66.0,65.0,65.0,93.4
2018-06-07 02:00:00,101,3,2,156.0,75.0,99.0,50.0,99.0,67.0,93.6
2018-06-07 03:00:00,102,3,3,100.0,48.0,89.0,84.0,66.0,65.0,96.0
2018-06-07 04:00:00,83,3,4,101.0,156.0,75.0,99.0,50.0,99.0,101.4
2018-06-07 05:00:00,34,3,5,102.0,100.0,48.0,89.0,84.0,66.0,108.4
2018-06-07 06:00:00,15,3,6,83.0,101.0,156.0,75.0,99.0,50.0,84.0
